Date,Market,Code,Name,Variety,High,Mid,Low,Avg,Volume
111/04/24,一市,FV0,辣椒,其他,72.9,161,114.6,71.5,35.1
111/04/24,一市,FV1,辣椒,紅小,60.4,"1,790",116.1,54.8,21.5
111/04/24,一市,FV2,辣椒,青小,25.6,545,48.0,23.9,8.4
111/04/24,一市,FV4,辣椒,朝天椒,49.3,"1,917",63.1,48.2,38.9
111/04/24,一市,FV6,辣椒,糯米椒,52.6,"1,400",81.2,50.4,30.5
111/04/24,二市,FV0,辣椒,其他,75.0,24,80.0,80.0,55.0
111/04/24,二市,FV1,辣椒,紅小,54.3,804,102.9,50.0,18.7
111/04/24,二市,FV2,辣椒,青小,23.0,76,30.0,23.4,15.0
111/04/24,二市,FV4,辣椒,朝天椒,43.4,"1,105",56.1,43.2,31.4
111/04/24,二市,FV6,辣椒,糯米椒,52.7,525,72.0,57.2,19.5
111/04/24,一市,FV0,辣椒,其他,72.9,161,114.6,71.5,35.1
111/04/24,一市,FV1,辣椒,紅小,60.4,"1,790",116.1,54.8,21.5
111/04/24,一市,FV2,辣椒,青小,25.6,545,48.0,23.9,8.4
111/04/24,一市,FV4,辣椒,朝天椒,49.3,"1,917",63.1,48.2,38.9
111/04/24,一市,FV6,辣椒,糯米椒,52.6,"1,400",81.2,50.4,30.5
111/04/24,二市,FV0,辣椒,其他,75.0,24,80.0,80.0,55.0
111/04/24,二市,FV1,辣椒,紅小,54.3,804,102.9,50.0,18.7
111/04/24,二市,FV2,辣椒,青小,23.0,76,30.0,23.4,15.0
111/04/24,二市,FV4,辣椒,朝天椒,43.4,"1,105",56.1,43.2,31.4
111/04/24,二市,FV6,辣椒,糯米椒,52.7,525,72.0,57.2,19.5
111/04/23,一市,FV0,辣椒,其他,86.4,125,121.0,86.3,52.4
111/04/23,一市,FV1,辣椒,紅小,66.2,"2,341",127.3,59.3,25.9
111/04/23,一市,FV2,辣椒,青小,33.4,438,56.6,32.9,11.7
111/04/23,一市,FV4,辣椒,朝天椒,44.3,"2,375",63.2,41.9,32.4
111/04/23,一市,FV5,辣椒,青龍,45.0,18,45.0,45.0,45.0
111/04/23,一市,FV6,辣椒,糯米椒,46.7,"1,497",85.0,44.9,13.7
111/04/23,二市,FV0,辣椒,其他,96.2,26,100.0,100.0,80.8
111/04/23,二市,FV1,辣椒,紅小,64.3,824,117.2,60.6,22.6
111/04/23,二市,FV2,辣椒,青小,30.0,131,48.0,29.5,13.6
111/04/23,二市,FV4,辣椒,朝天椒,56.1,"1,031",76.1,55.2,38.6
111/04/23,二市,FV6,辣椒,糯米椒,53.3,959,87.1,52.4,22.1
111/04/23,一市,FV0,辣椒,其他,86.4,125,121.0,86.3,52.4
111/04/23,一市,FV1,辣椒,紅小,66.2,"2,341",127.3,59.3,25.9
111/04/23,一市,FV2,辣椒,青小,33.4,438,56.6,32.9,11.7
111/04/23,一市,FV4,辣椒,朝天椒,44.3,"2,375",63.2,41.9,32.4
111/04/23,一市,FV5,辣椒,青龍,45.0,18,45.0,45.0,45.0
111/04/23,一市,FV6,辣椒,糯米椒,46.7,"1,497",85.0,44.9,13.7
111/04/23,二市,FV0,辣椒,其他,96.2,26,100.0,100.0,80.8
111/04/23,二市,FV1,辣椒,紅小,64.3,824,117.2,60.6,22.6
111/04/23,二市,FV2,辣椒,青小,30.0,131,48.0,29.5,13.6
111/04/23,二市,FV4,辣椒,朝天椒,56.1,"1,031",76.1,55.2,38.6
111/04/23,二市,FV6,辣椒,糯米椒,53.3,959,87.1,52.4,22.1
111/04/22,一市,FV0,辣椒,其他,115.6,82,169.8,112.5,70.7
111/04/22,一市,FV1,辣椒,紅小,56.4,"2,134",94.8,53.2,27.6
111/04/22,一市,FV2,辣椒,青小,61.1,359,90.9,64.9,20.2
111/04/22,一市,FV4,辣椒,朝天椒,45.5,"2,720",59.7,44.7,33.6
111/04/22,一市,FV5,辣椒,青龍,50.0,18,50.0,50.0,50.0
111/04/22,一市,FV6,辣椒,糯米椒,57.2,"1,149",102.7,53.8,21.8
111/04/22,二市,FV1,辣椒,紅小,83.6,577,120.4,81.2,54.0
111/04/22,二市,FV2,辣椒,青小,53.8,95,87.9,56.5,11.7
111/04/22,二市,FV4,辣椒,朝天椒,55.7,905,75.6,54.5,39.6
111/04/22,二市,FV6,辣椒,糯米椒,67.8,388,120.2,62.1,32.3
111/04/22,一市,FV0,辣椒,其他,115.6,82,169.8,112.5,70.7
111/04/22,一市,FV1,辣椒,紅小,56.4,"2,134",94.8,53.2,27.6
111/04/22,一市,FV2,辣椒,青小,61.1,359,90.9,64.9,20.2
111/04/22,一市,FV4,辣椒,朝天椒,45.5,"2,720",59.7,44.7,33.6
111/04/22,一市,FV5,辣椒,青龍,50.0,18,50.0,50.0,50.0
111/04/22,一市,FV6,辣椒,糯米椒,57.2,"1,149",102.7,53.8,21.8
111/04/22,二市,FV1,辣椒,紅小,83.6,577,120.4,81.2,54.0
111/04/22,二市,FV2,辣椒,青小,53.8,95,87.9,56.5,11.7
111/04/22,二市,FV4,辣椒,朝天椒,55.7,905,75.6,54.5,39.6
111/04/22,二市,FV6,辣椒,糯米椒,67.8,388,120.2,62.1,32.3
111/04/21,一市,FV0,辣椒,其他,79.1,127,150.0,68.6,40.0
111/04/21,一市,FV1,辣椒,紅小,69.8,"2,352",124.6,66.4,25.0
111/04/21,一市,FV2,辣椒,青小,56.8,464,78.2,59.1,28.5
111/04/21,一市,FV4,辣椒,朝天椒,48.2,"2,860",67.3,46.0,35.4
111/04/21,一市,FV6,辣椒,糯米椒,48.8,"1,167",81.2,48.4,17.5
111/04/21,二市,FV1,辣椒,紅小,77.2,545,110.0,80.1,35.5
111/04/21,二市,FV2,辣椒,青小,45.5,56,80.0,42.4,20.0
111/04/21,二市,FV4,辣椒,朝天椒,54.2,854,71.2,53.8,38.3
111/04/21,二市,FV6,辣椒,糯米椒,45.1,607,80.7,42.6,17.4
111/04/21,一市,FV0,辣椒,其他,79.1,127,150.0,68.6,40.0
111/04/21,一市,FV1,辣椒,紅小,69.8,"2,352",124.6,66.4,25.0
111/04/21,一市,FV2,辣椒,青小,56.8,464,78.2,59.1,28.5
111/04/21,一市,FV4,辣椒,朝天椒,48.2,"2,860",67.3,46.0,35.4
111/04/21,一市,FV6,辣椒,糯米椒,48.8,"1,167",81.2,48.4,17.5
111/04/21,二市,FV1,辣椒,紅小,77.2,545,110.0,80.1,35.5
111/04/21,二市,FV2,辣椒,青小,45.5,56,80.0,42.4,20.0
111/04/21,二市,FV4,辣椒,朝天椒,54.2,854,71.2,53.8,38.3
111/04/21,二市,FV6,辣椒,糯米椒,45.1,607,80.7,42.6,17.4
111/04/20,一市,FV0,辣椒,其他,92.2,126,124.8,101.8,31.0
111/04/20,一市,FV1,辣椒,紅小,70.9,"2,298",129.8,65.4,28.9
111/04/20,一市,FV2,辣椒,青小,44.5,509,79.7,42.9,14.4
111/04/20,一市,FV3,辣椒,雞心,80.0,11,80.0,80.0,80.0
111/04/20,一市,FV4,辣椒,朝天椒,51.6,"2,652",70.7,49.6,38.2
111/04/20,一市,FV5,辣椒,青龍,20.0,5,20.0,20.0,20.0
111/04/20,一市,FV6,辣椒,糯米椒,60.5,"1,102",105.9,57.7,23.7
111/04/20,二市,FV1,辣椒,紅小,70.8,494,129.3,66.7,24.3
111/04/20,二市,FV2,辣椒,青小,40.1,21,60.0,39.5,22.0
111/04/20,二市,FV4,辣椒,朝天椒,54.0,865,69.8,54.2,37.4
111/04/20,二市,FV6,辣椒,糯米椒,56.2,568,103.6,51.5,22.6
111/04/20,一市,FV0,辣椒,其他,92.2,126,124.8,101.8,31.0
111/04/20,一市,FV1,辣椒,紅小,70.9,"2,298",129.8,65.4,28.9
111/04/20,一市,FV2,辣椒,青小,44.5,509,79.7,42.9,14.4
111/04/20,一市,FV3,辣椒,雞心,80.0,11,80.0,80.0,80.0
111/04/20,一市,FV4,辣椒,朝天椒,51.6,"2,652",70.7,49.6,38.2
111/04/20,一市,FV5,辣椒,青龍,20.0,5,20.0,20.0,20.0
111/04/20,一市,FV6,辣椒,糯米椒,60.5,"1,102",105.9,57.7,23.7
111/04/20,二市,FV1,辣椒,紅小,70.8,494,129.3,66.7,24.3
111/04/20,二市,FV2,辣椒,青小,40.1,21,60.0,39.5,22.0
111/04/20,二市,FV4,辣椒,朝天椒,54.0,865,69.8,54.2,37.4
111/04/20,二市,FV6,辣椒,糯米椒,56.2,568,103.6,51.5,22.6
111/04/19,一市,FV0,辣椒,其他,85.1,226,142.6,84.2,30.0
111/04/19,一市,FV1,辣椒,紅小,86.2,"2,676",147.3,83.9,32.1
111/04/19,一市,FV2,辣椒,青小,58.0,332,90.7,61.0,16.2
111/04/19,一市,FV4,辣椒,朝天椒,58.9,"3,287",83.3,56.3,42.2
111/04/19,一市,FV6,辣椒,糯米椒,55.0,"1,251",96.2,52.8,20.3
111/04/19,二市,FV0,辣椒,其他,78.8,34,80.0,79.7,75.0
111/04/19,二市,FV1,辣椒,紅小,66.3,563,113.3,67.1,17.1
111/04/19,二市,FV2,辣椒,青小,12.3,40,18.0,12.1,7.0
111/04/19,二市,FV4,辣椒,朝天椒,59.3,993,69.7,59.6,48.0
111/04/19,二市,FV6,辣椒,糯米椒,51.2,606,115.4,42.9,12.0
111/04/19,一市,FV0,辣椒,其他,85.1,226,142.6,84.2,30.0
111/04/19,一市,FV1,辣椒,紅小,86.2,"2,676",147.3,83.9,32.1
111/04/19,一市,FV2,辣椒,青小,58.0,332,90.7,61.0,16.2
111/04/19,一市,FV4,辣椒,朝天椒,58.9,"3,287",83.3,56.3,42.2
111/04/19,一市,FV6,辣椒,糯米椒,55.0,"1,251",96.2,52.8,20.3
111/04/19,二市,FV0,辣椒,其他,78.8,34,80.0,79.7,75.0
111/04/19,二市,FV1,辣椒,紅小,66.3,563,113.3,67.1,17.1
111/04/19,二市,FV2,辣椒,青小,12.3,40,18.0,12.1,7.0
111/04/19,二市,FV4,辣椒,朝天椒,59.3,993,69.7,59.6,48.0
111/04/19,二市,FV6,辣椒,糯米椒,51.2,606,115.4,42.9,12.0
111/04/17,一市,FV0,辣椒,其他,120.6,103,159.9,131.1,50.0
111/04/17,一市,FV1,辣椒,紅小,84.6,"2,400",122.4,86.6,40.7
111/04/17,一市,FV2,辣椒,青小,33.4,629,65.4,30.5,10.0
111/04/17,一市,FV3,辣椒,雞心,80.0,11,80.0,80.0,80.0
111/04/17,一市,FV4,辣椒,朝天椒,58.1,"2,764",74.8,58.8,39.6
111/04/17,一市,FV6,辣椒,糯米椒,59.0,"1,127",96.9,58.4,23.2
111/04/17,二市,FV0,辣椒,其他,58.0,43,100.0,56.7,20.0
111/04/17,二市,FV1,辣椒,紅小,55.3,668,95.7,53.2,20.9
111/04/17,二市,FV2,辣椒,青小,18.4,29,22.0,21.0,7.0
111/04/17,二市,FV4,辣椒,朝天椒,54.7,888,77.7,53.9,34.0
111/04/17,二市,FV6,辣椒,糯米椒,54.9,533,93.7,52.0,24.7
111/04/17,一市,FV0,辣椒,其他,120.6,103,159.9,131.1,50.0
111/04/17,一市,FV1,辣椒,紅小,84.6,"2,400",122.4,86.6,40.7
111/04/17,一市,FV2,辣椒,青小,33.4,629,65.4,30.5,10.0
111/04/17,一市,FV3,辣椒,雞心,80.0,11,80.0,80.0,80.0
111/04/17,一市,FV4,辣椒,朝天椒,58.1,"2,764",74.8,58.8,39.6
111/04/17,一市,FV6,辣椒,糯米椒,59.0,"1,127",96.9,58.4,23.2
111/04/17,二市,FV0,辣椒,其他,58.0,43,100.0,56.7,20.0
111/04/17,二市,FV1,辣椒,紅小,55.3,668,95.7,53.2,20.9
111/04/17,二市,FV2,辣椒,青小,18.4,29,22.0,21.0,7.0
111/04/17,二市,FV4,辣椒,朝天椒,54.7,888,77.7,53.9,34.0
111/04/17,二市,FV6,辣椒,糯米椒,54.9,533,93.7,52.0,24.7
111/04/16,一市,FV0,辣椒,其他,109.8,99,157.6,116.1,43.0
111/04/16,一市,FV1,辣椒,紅小,89.3,"2,193",142.2,89.2,36.9
111/04/16,一市,FV2,辣椒,青小,62.3,436,80.0,66.2,33.0
111/04/16,一市,FV4,辣椒,朝天椒,63.9,"2,402",89.7,64.4,36.6
111/04/16,一市,FV6,辣椒,糯米椒,67.1,"1,314",115.9,66.0,21.5
111/04/16,二市,FV0,辣椒,其他,102.9,28,120.0,111.4,60.0
111/04/16,二市,FV1,辣椒,紅小,63.3,983,100.0,64.6,22.9
111/04/16,二市,FV2,辣椒,青小,21.2,83,29.3,23.1,7.4
111/04/16,二市,FV3,辣椒,雞心,80.0,4,80.0,80.0,80.0
111/04/16,二市,FV4,辣椒,朝天椒,51.4,733,75.5,47.9,37.6
111/04/16,二市,FV6,辣椒,糯米椒,66.8,563,116.3,62.6,30.0
111/04/16,一市,FV0,辣椒,其他,109.8,99,157.6,116.1,43.0
111/04/16,一市,FV1,辣椒,紅小,89.3,"2,193",142.2,89.2,36.9
111/04/16,一市,FV2,辣椒,青小,62.3,436,80.0,66.2,33.0
111/04/16,一市,FV4,辣椒,朝天椒,63.9,"2,402",89.7,64.4,36.6
111/04/16,一市,FV6,辣椒,糯米椒,67.1,"1,314",115.9,66.0,21.5
111/04/16,二市,FV0,辣椒,其他,102.9,28,120.0,111.4,60.0
111/04/16,二市,FV1,辣椒,紅小,63.3,983,100.0,64.6,22.9
111/04/16,二市,FV2,辣椒,青小,21.2,83,29.3,23.1,7.4
111/04/16,二市,FV3,辣椒,雞心,80.0,4,80.0,80.0,80.0
111/04/16,二市,FV4,辣椒,朝天椒,51.4,733,75.5,47.9,37.6
111/04/16,二市,FV6,辣椒,糯米椒,66.8,563,116.3,62.6,30.0
111/04/15,一市,FV0,辣椒,其他,119.2,107,180.0,128.1,31.4
111/04/15,一市,FV1,辣椒,紅小,80.0,"2,066",140.6,76.4,30.5
111/04/15,一市,FV2,辣椒,青小,67.4,334,102.5,72.1,18.4
111/04/15,一市,FV3,辣椒,雞心,80.0,8,80.0,80.0,80.0
111/04/15,一市,FV4,辣椒,朝天椒,66.0,"2,069",90.0,66.2,41.4
111/04/15,一市,FV6,辣椒,糯米椒,55.8,"1,364",94.1,53.4,24.7
111/04/15,二市,FV0,辣椒,其他,57.8,32,105.0,54.1,21.9
111/04/15,二市,FV1,辣椒,紅小,76.2,810,122.1,75.5,32.4
111/04/15,二市,FV2,辣椒,青小,28.3,94,59.3,25.0,7.0
111/04/15,二市,FV4,辣椒,朝天椒,52.9,"1,031",76.0,51.9,32.7
111/04/15,二市,FV6,辣椒,糯米椒,54.0,567,103.1,48.3,22.1
111/04/15,一市,FV0,辣椒,其他,119.2,107,180.0,128.1,31.4
111/04/15,一市,FV1,辣椒,紅小,80.0,"2,066",140.6,76.4,30.5
111/04/15,一市,FV2,辣椒,青小,67.4,334,102.5,72.1,18.4
111/04/15,一市,FV3,辣椒,雞心,80.0,8,80.0,80.0,80.0
111/04/15,一市,FV4,辣椒,朝天椒,66.0,"2,069",90.0,66.2,41.4
111/04/15,一市,FV6,辣椒,糯米椒,55.8,"1,364",94.1,53.4,24.7
111/04/15,二市,FV0,辣椒,其他,57.8,32,105.0,54.1,21.9
111/04/15,二市,FV1,辣椒,紅小,76.2,810,122.1,75.5,32.4
111/04/15,二市,FV2,辣椒,青小,28.3,94,59.3,25.0,7.0
111/04/15,二市,FV4,辣椒,朝天椒,52.9,"1,031",76.0,51.9,32.7
111/04/15,二市,FV6,辣椒,糯米椒,54.0,567,103.1,48.3,22.1
111/04/14,一市,FV0,辣椒,其他,90.5,83,180.0,84.1,20.0
111/04/14,一市,FV1,辣椒,紅小,78.5,"2,340",136.3,76.3,27.1
111/04/14,一市,FV2,辣椒,青小,84.5,158,137.6,91.4,10.8
111/04/14,一市,FV4,辣椒,朝天椒,60.3,"2,104",93.1,58.6,32.7
111/04/14,一市,FV6,辣椒,糯米椒,58.3,"1,462",91.5,59.5,21.3
111/04/14,二市,FV0,辣椒,其他,46.7,18,70.0,42.8,35.0
111/04/14,二市,FV1,辣椒,紅小,94.9,729,147.5,93.0,47.9
111/04/14,二市,FV2,辣椒,青小,28.9,64,56.4,24.3,15.0
111/04/14,二市,FV4,辣椒,朝天椒,60.9,861,82.9,61.1,38.2
111/04/14,二市,FV6,辣椒,糯米椒,50.3,454,84.4,49.2,19.6
111/04/14,一市,FV0,辣椒,其他,90.5,83,180.0,84.1,20.0
111/04/14,一市,FV1,辣椒,紅小,78.5,"2,340",136.3,76.3,27.1
111/04/14,一市,FV2,辣椒,青小,84.5,158,137.6,91.4,10.8
111/04/14,一市,FV4,辣椒,朝天椒,60.3,"2,104",93.1,58.6,32.7
111/04/14,一市,FV6,辣椒,糯米椒,58.3,"1,462",91.5,59.5,21.3
111/04/14,二市,FV0,辣椒,其他,46.7,18,70.0,42.8,35.0
111/04/14,二市,FV1,辣椒,紅小,94.9,729,147.5,93.0,47.9
111/04/14,二市,FV2,辣椒,青小,28.9,64,56.4,24.3,15.0
111/04/14,二市,FV4,辣椒,朝天椒,60.9,861,82.9,61.1,38.2
111/04/14,二市,FV6,辣椒,糯米椒,50.3,454,84.4,49.2,19.6
111/04/13,一市,FV0,辣椒,其他,123.9,93,185.0,126.4,55.2
111/04/13,一市,FV1,辣椒,紅小,80.6,"2,527",146.0,77.4,25.0
111/04/13,一市,FV2,辣椒,青小,42.4,255,93.8,36.0,10.0
111/04/13,一市,FV3,辣椒,雞心,80.0,5,80.0,80.0,80.0
111/04/13,一市,FV4,辣椒,朝天椒,53.6,"2,383",73.8,54.2,31.4
111/04/13,一市,FV6,辣椒,糯米椒,61.0,"1,837",113.0,56.1,23.6
111/04/13,二市,FV0,辣椒,其他,80.0,6,80.0,80.0,80.0
111/04/13,二市,FV1,辣椒,紅小,89.4,912,161.3,89.9,15.7
111/04/13,二市,FV2,辣椒,青小,22.3,164,35.0,22.9,8.0
111/04/13,二市,FV4,辣椒,朝天椒,50.3,961,61.4,50.3,39.4
111/04/13,二市,FV6,辣椒,糯米椒,50.2,518,81.7,48.8,23.1
111/04/13,一市,FV0,辣椒,其他,123.9,93,185.0,126.4,55.2
111/04/13,一市,FV1,辣椒,紅小,80.6,"2,527",146.0,77.4,25.0
111/04/13,一市,FV2,辣椒,青小,42.4,255,93.8,36.0,10.0
111/04/13,一市,FV3,辣椒,雞心,80.0,5,80.0,80.0,80.0
111/04/13,一市,FV4,辣椒,朝天椒,53.6,"2,383",73.8,54.2,31.4
111/04/13,一市,FV6,辣椒,糯米椒,61.0,"1,837",113.0,56.1,23.6
111/04/13,二市,FV0,辣椒,其他,80.0,6,80.0,80.0,80.0
111/04/13,二市,FV1,辣椒,紅小,89.4,912,161.3,89.9,15.7
111/04/13,二市,FV2,辣椒,青小,22.3,164,35.0,22.9,8.0
111/04/13,二市,FV4,辣椒,朝天椒,50.3,961,61.4,50.3,39.4
111/04/13,二市,FV6,辣椒,糯米椒,50.2,518,81.7,48.8,23.1
111/04/12,一市,FV0,辣椒,其他,102.8,109,187.8,100.5,25.0
111/04/12,一市,FV1,辣椒,紅小,95.2,"2,906",162.1,91.4,39.8
111/04/12,一市,FV2,辣椒,青小,33.1,399,73.1,26.9,11.9
111/04/12,一市,FV4,辣椒,朝天椒,57.7,"3,017",80.8,58.4,32.5
111/04/12,一市,FV6,辣椒,糯米椒,68.2,"1,580",126.9,64.1,21.9
111/04/12,二市,FV0,辣椒,其他,86.7,18,90.0,87.8,80.0
111/04/12,二市,FV1,辣椒,紅小,123.4,918,221.8,115.2,49.4
111/04/12,二市,FV2,辣椒,青小,36.0,206,55.0,38.4,9.5
111/04/12,二市,FV3,辣椒,雞心,145.0,3,145.0,145.0,145.0
111/04/12,二市,FV4,辣椒,朝天椒,58.1,"1,156",71.7,57.5,46.0
111/04/12,二市,FV6,辣椒,糯米椒,61.6,719,100.2,59.1,30.6
111/04/12,一市,FV0,辣椒,其他,102.8,109,187.8,100.5,25.0
111/04/12,一市,FV1,辣椒,紅小,95.2,"2,906",162.1,91.4,39.8
111/04/12,一市,FV2,辣椒,青小,33.1,399,73.1,26.9,11.9
111/04/12,一市,FV4,辣椒,朝天椒,57.7,"3,017",80.8,58.4,32.5
111/04/12,一市,FV6,辣椒,糯米椒,68.2,"1,580",126.9,64.1,21.9
111/04/12,二市,FV0,辣椒,其他,86.7,18,90.0,87.8,80.0
111/04/12,二市,FV1,辣椒,紅小,123.4,918,221.8,115.2,49.4
111/04/12,二市,FV2,辣椒,青小,36.0,206,55.0,38.4,9.5
111/04/12,二市,FV3,辣椒,雞心,145.0,3,145.0,145.0,145.0
111/04/12,二市,FV4,辣椒,朝天椒,58.1,"1,156",71.7,57.5,46.0
111/04/12,二市,FV6,辣椒,糯米椒,61.6,719,100.2,59.1,30.6
111/04/10,一市,FV0,辣椒,其他,101.0,162,154.4,95.1,65.1
111/04/10,一市,FV1,辣椒,紅小,107.9,"2,697",165.9,103.2,64.0
111/04/10,一市,FV2,辣椒,青小,43.2,161,80.0,38.9,19.6
111/04/10,一市,FV3,辣椒,雞心,45.0,2,45.0,45.0,45.0
111/04/10,一市,FV4,辣椒,朝天椒,61.2,"2,944",79.4,60.3,45.5
111/04/10,一市,FV6,辣椒,糯米椒,82.3,"1,351",122.6,82.4,41.7
111/04/10,二市,FV0,辣椒,其他,49.1,29,90.0,40.2,35.0
111/04/10,二市,FV1,辣椒,紅小,146.5,283,261.4,131.1,77.5
111/04/10,二市,FV2,辣椒,青小,49.5,107,67.3,52.1,24.1
111/04/10,二市,FV4,辣椒,朝天椒,61.1,"1,065",83.9,60.5,40.1
111/04/10,二市,FV6,辣椒,糯米椒,62.9,697,99.8,61.4,30.4
111/04/10,一市,FV0,辣椒,其他,101.0,162,154.4,95.1,65.1
111/04/10,一市,FV1,辣椒,紅小,107.9,"2,697",165.9,103.2,64.0
111/04/10,一市,FV2,辣椒,青小,43.2,161,80.0,38.9,19.6
111/04/10,一市,FV3,辣椒,雞心,45.0,2,45.0,45.0,45.0
111/04/10,一市,FV4,辣椒,朝天椒,61.2,"2,944",79.4,60.3,45.5
111/04/10,一市,FV6,辣椒,糯米椒,82.3,"1,351",122.6,82.4,41.7
111/04/10,二市,FV0,辣椒,其他,49.1,29,90.0,40.2,35.0
111/04/10,二市,FV1,辣椒,紅小,146.5,283,261.4,131.1,77.5
111/04/10,二市,FV2,辣椒,青小,49.5,107,67.3,52.1,24.1
111/04/10,二市,FV4,辣椒,朝天椒,61.1,"1,065",83.9,60.5,40.1
111/04/10,二市,FV6,辣椒,糯米椒,62.9,697,99.8,61.4,30.4
111/04/09,一市,FV0,辣椒,其他,98.6,166,159.0,99.7,35.0
111/04/09,一市,FV1,辣椒,紅小,129.3,"2,408",184.5,131.7,67.0
111/04/09,一市,FV2,辣椒,青小,49.5,273,86.5,47.1,19.8
111/04/09,一市,FV4,辣椒,朝天椒,71.3,"2,796",90.4,70.7,54.2
111/04/09,一市,FV6,辣椒,糯米椒,83.0,"1,998",128.2,80.3,45.8
111/04/09,二市,FV0,辣椒,其他,85.0,24,100.0,81.7,80.0
111/04/09,二市,FV1,辣椒,紅小,96.7,425,138.2,99.3,47.3
111/04/09,二市,FV2,辣椒,青小,60.6,73,105.1,56.2,29.0
111/04/09,二市,FV4,辣椒,朝天椒,78.8,981,110.0,76.6,54.1
111/04/09,二市,FV6,辣椒,糯米椒,68.1,784,118.4,61.2,38.3
111/04/09,一市,FV0,辣椒,其他,98.6,166,159.0,99.7,35.0
111/04/09,一市,FV1,辣椒,紅小,129.3,"2,408",184.5,131.7,67.0
111/04/09,一市,FV2,辣椒,青小,49.5,273,86.5,47.1,19.8
111/04/09,一市,FV4,辣椒,朝天椒,71.3,"2,796",90.4,70.7,54.2
111/04/09,一市,FV6,辣椒,糯米椒,83.0,"1,998",128.2,80.3,45.8
111/04/09,二市,FV0,辣椒,其他,85.0,24,100.0,81.7,80.0
111/04/09,二市,FV1,辣椒,紅小,96.7,425,138.2,99.3,47.3
111/04/09,二市,FV2,辣椒,青小,60.6,73,105.1,56.2,29.0
111/04/09,二市,FV4,辣椒,朝天椒,78.8,981,110.0,76.6,54.1
111/04/09,二市,FV6,辣椒,糯米椒,68.1,784,118.4,61.2,38.3
111/04/08,一市,FV0,辣椒,其他,128.9,249,242.5,118.4,46.8
111/04/08,一市,FV1,辣椒,紅小,115.1,"2,595",186.7,110.3,57.6
111/04/08,一市,FV2,辣椒,青小,36.6,348,86.4,26.9,16.0
111/04/08,一市,FV4,辣椒,朝天椒,61.2,"2,448",80.9,59.8,45.8
111/04/08,一市,FV5,辣椒,青龍,50.0,12,50.0,50.0,50.0
111/04/08,一市,FV6,辣椒,糯米椒,82.5,"1,725",130.2,78.4,47.1
111/04/08,二市,FV0,辣椒,其他,101.3,32,120.0,98.8,90.0
111/04/08,二市,FV1,辣椒,紅小,99.0,404,135.8,98.5,63.7
111/04/08,二市,FV2,辣椒,青小,46.8,77,83.6,43.6,19.3
111/04/08,二市,FV4,辣椒,朝天椒,63.3,672,94.9,58.5,46.2
111/04/08,二市,FV6,辣椒,糯米椒,66.8,537,118.3,60.5,34.0
111/04/08,一市,FV0,辣椒,其他,128.9,249,242.5,118.4,46.8
111/04/08,一市,FV1,辣椒,紅小,115.1,"2,595",186.7,110.3,57.6
111/04/08,一市,FV2,辣椒,青小,36.6,348,86.4,26.9,16.0
111/04/08,一市,FV4,辣椒,朝天椒,61.2,"2,448",80.9,59.8,45.8
111/04/08,一市,FV5,辣椒,青龍,50.0,12,50.0,50.0,50.0
111/04/08,一市,FV6,辣椒,糯米椒,82.5,"1,725",130.2,78.4,47.1
111/04/08,二市,FV0,辣椒,其他,101.3,32,120.0,98.8,90.0
111/04/08,二市,FV1,辣椒,紅小,99.0,404,135.8,98.5,63.7
111/04/08,二市,FV2,辣椒,青小,46.8,77,83.6,43.6,19.3
111/04/08,二市,FV4,辣椒,朝天椒,63.3,672,94.9,58.5,46.2
111/04/08,二市,FV6,辣椒,糯米椒,66.8,537,118.3,60.5,34.0
111/04/07,一市,FV0,辣椒,其他,156.8,171,350.0,128.0,50.4
111/04/07,一市,FV1,辣椒,紅小,107.1,"2,334",184.8,103.5,40.5
111/04/07,一市,FV2,辣椒,青小,17.5,276,43.3,12.1,7.7
111/04/07,一市,FV3,辣椒,雞心,105.0,6,105.0,105.0,105.0
111/04/07,一市,FV4,辣椒,朝天椒,50.8,"3,144",78.9,48.3,30.1
111/04/07,一市,FV5,辣椒,青龍,31.1,38,50.0,28.4,20.0
111/04/07,一市,FV6,辣椒,糯米椒,81.1,"1,550",147.6,75.5,31.2
111/04/07,二市,FV0,辣椒,其他,62.7,46,120.0,56.6,23.4
111/04/07,二市,FV1,辣椒,紅小,77.0,610,137.7,73.2,27.5
111/04/07,二市,FV2,辣椒,青小,18.5,39,33.0,15.8,12.0
111/04/07,二市,FV4,辣椒,朝天椒,50.1,"1,357",69.6,48.1,36.6
111/04/07,二市,FV6,辣椒,糯米椒,65.7,460,108.3,67.2,18.8
111/04/07,一市,FV0,辣椒,其他,156.8,171,350.0,128.0,50.4
111/04/07,一市,FV1,辣椒,紅小,107.1,"2,334",184.8,103.5,40.5
111/04/07,一市,FV2,辣椒,青小,17.5,276,43.3,12.1,7.7
111/04/07,一市,FV3,辣椒,雞心,105.0,6,105.0,105.0,105.0
111/04/07,一市,FV4,辣椒,朝天椒,50.8,"3,144",78.9,48.3,30.1
111/04/07,一市,FV5,辣椒,青龍,31.1,38,50.0,28.4,20.0
111/04/07,一市,FV6,辣椒,糯米椒,81.1,"1,550",147.6,75.5,31.2
111/04/07,二市,FV0,辣椒,其他,62.7,46,120.0,56.6,23.4
111/04/07,二市,FV1,辣椒,紅小,77.0,610,137.7,73.2,27.5
